ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,52,66,42,1.2,48,5,11,3,3,1,33.33,60.0,27.27,3,3,10,2,8,4,17,-8.06,16.47,-37.46,0.9194068140101361
7,20,60,58,46,1.2,48,16,47,9,9,5,55.56,56.25,19.15,9,9,45,7,38,13,79,-7.15,16.47,-37.52,0.9285019832910848
10,20,60,62,38,1.2,48,10,30,4,4,2,50.0,40.0,13.33,4,4,32,6,26,7,52,-4.46,16.47,-37.56,0.9554364939775881
7,20,52,62,46,1.2,48,9,38,4,4,2,50.0,44.44,10.53,4,4,39,5,34,6,69,-5.09,16.47,-37.67,0.9490733330903313
7,20,60,58,42,1.2,48,15,18,8,8,4,50.0,53.33,44.44,8,8,17,7,10,13,22,-8.15,16.47,-37.7,0.9184862252860674
7,20,52,66,46,1.2,48,5,16,3,3,1,33.33,60.0,18.75,3,3,15,2,13,3,27,-8.06,16.47,-37.89,0.9194068140101361
10,20,52,66,46,1.2,48,5,16,3,3,1,33.33,60.0,18.75,3,3,15,2,13,4,27,-8.06,16.47,-37.89,0.9194068140101361
10,30,52,66,38,0.4,48,7,29,4,4,1,25.0,57.14,13.79,4,4,28,3,25,5,51,-7.38,16.47,-37.89,0.926220171019868
10,30,52,66,38,0.8,48,7,29,4,4,1,25.0,57.14,13.79,4,4,28,3,25,5,51,-7.38,16.47,-37.89,0.926220171019868
7,30,52,66,38,1.2,48,6,28,3,3,1,33.33,50.0,10.71,3,3,28,3,25,3,50,-6.32,16.47,-38.05,0.936808385951455
7,30,52,66,42,1.2,48,6,30,3,3,1,33.33,50.0,10.0,3,3,30,3,27,3,54,-6.32,16.47,-38.09,0.936808385951455
7,30,52,66,46,1.2,48,6,35,3,3,1,33.33,50.0,8.57,3,3,35,3,32,3,64,-6.32,16.47,-38.16,0.936808385951455
7,20,52,62,42,1.2,48,9,34,4,4,2,50.0,44.44,11.76,4,4,35,5,30,6,60,-5.8,16.47,-38.31,0.9420257298425199
10,20,60,62,46,1.2,48,10,38,4,4,2,50.0,40.0,10.53,4,4,40,6,34,7,69,-5.09,16.47,-38.34,0.9490733330903313
10,20,60,66,42,1.2,48,6,11,3,3,1,33.33,50.0,27.27,3,3,11,3,8,4,16,-8.06,16.47,-38.96,0.9194068140101361
10,20,60,62,42,1.2,48,10,34,4,4,2,50.0,40.0,11.76,4,4,36,6,30,7,60,-5.8,16.47,-38.98,0.9420257298425199
7,20,52,66,42,1.2,96,5,8,3,3,1,33.33,60.0,37.5,3,3,8,2,6,3,12,-6.95,19.19,-39.1,0.9304682636324827
10,20,52,66,42,1.2,96,5,8,3,3,1,33.33,60.0,37.5,3,3,8,2,6,4,12,-6.95,19.19,-39.1,0.9304682636324827
7,30,60,62,46,1.2,96,13,27,6,6,3,50.0,46.15,22.22,6,6,29,7,22,12,46,-6.19,17.48,-39.13,0.9381032114047118
10,30,52,62,46,1.2,96,13,27,6,6,3,50.0,46.15,22.22,6,6,29,7,22,9,46,-6.19,17.48,-39.13,0.9381032114047118
10,30,60,62,46,1.2,96,13,27,6,6,3,50.0,46.15,22.22,6,6,29,7,22,9,46,-6.19,17.48,-39.13,0.9381032114047118
7,30,60,62,42,1.2,96,13,17,6,6,3,50.0,46.15,35.29,6,6,19,7,12,12,25,-6.89,17.48,-39.17,0.9311370697916601
10,30,52,62,42,1.2,96,13,17,6,6,3,50.0,46.15,35.29,6,6,19,7,12,9,25,-6.89,17.48,-39.17,0.9311370697916601
